access_id,access_date,emp_id,course_name,chapter
1099,2018-05-28,380,oracle-sql,sql_class_expectation-oracle-sql-103
1100,2018-05-28,380,oracle-sql,sql-and-oracle-quiz-oracle-sql-131
1101,2018-05-26,383,rdbms,what-is-data-part-1-file-rdbms-26
1102,2018-05-25,385,oracle-sql,sql-simple-join-oracle-sql-121
1103,2018-05-25,385,oracle-plsql,exception-handling-oracle-plsql-135
1104,2018-05-25,385,oracle-plsql,no-data-found-and-update-dml-oracle-plsql-136
1105,2018-05-25,385,oracle-sql,sql-simple-join-oracle-sql-121
1106,2018-05-27,386,rdbms,tables-in-rdbms-file-rdbms-37
1107,2018-05-27,386,rdbms,tables-in-rdbms-file-rdbms-37
1108,2018-05-27,386,rdbms,tables-in-rdbms-file-rdbms-37
1109,2018-05-27,386,rdbms,primary-key-foreign-key-file-rdbms-38
1110,2018-05-27,386,rdbms,ef-codds-rules-file
1111,2018-05-27,386,rdbms,ef-codds-rules-file
1112,2018-05-27,386,rdbms,what-is-a-transaction-file-rdbms-40
1113,2018-05-27,386,rdbms,what-is-a-transaction-file-rdbms-40
